Age,"Core ComicID","Core SeriesID",Country,Crossover,"Full Title",Genre,Imprint,Issue,"Issue Nr",Language,Publisher,"Release Date","Release Year",Series,"Series Group","Story Arc",Subtitle,Title,Variant,"Cover Price","CovrPrice Value","Custom Label","Date Sold",Grade,"Grader Notes","Grading Company",Key,"Key Category","Key Reason","Label Type","My Value","Page Quality","Price Sold","Purchase Date","Purchase Price","Purchase Store","Purchase Year","Raw / Slabbed","Signed by","Slab Certification Number","Sold Year",Value,Barcode,"Cover Date","Cover Year",Format,"No. of Pages","Variant Description"
Modern,169781,18541,USA,,,,,1B,1,English,"Marvel Comics and Image Comics","Jun 1997",1997,"WildC.A.T.s / X-Men: The Silver Age",,,,,B,4.50,,,,,,,No,,,,,,,,,,,Raw,,,,,70985304661500111,"Jun 1997",1997,Comic,0,"Neal Adams Cardstock Variant Cover"
Modern,103543,8862,USA,Onslaught,"Onslaught - The Beast Within","Action | Adventure | Super-Heroes",,126A,126,English,"Marvel Comics","Jul 10, 1996",1996,"X-Factor, Vol. 1",X-Factor,,,"The Beast Within",A,1.95,,,,,,,No,,,,,,,,,,,Raw,,,,,75960602145112611,"Sep 1996",1996,Comic,32,"Direct Edition"
Modern,103561,8862,USA,,"Points Of View","Action | Adventure | Super-Heroes",,144A,144,English,"Marvel Comics","Feb 11, 1998",1998,"X-Factor, Vol. 1",X-Factor,,,"Points Of View",A,1.99,,,,,,,No,,,,,,,,,,,Raw,,,,,75960602145114411,"Apr 1998",1998,Comic,32,"Direct Edition"
Modern,103748,8876,USA,,"Whispers In The Night","Action | Adventure | Super-Heroes",,7A,7,English,"Marvel Comics","Jul 25, 1995",1995,X-Man,X-Men,,,"Whispers In The Night",A,1.95,,,,,,,No,,,,,,,,,,,Raw,,,,,75960604204300711,"Sep 1995",1995,Comic,32,"Direct Edition"
Modern,39716,3478,USA,,Ascension,"Action | Adventure | Super-Heroes",,64A,64,English,"Marvel Comics","Feb 16, 1993",1993,"Excalibur, Vol. 1",Excalibur,,,Ascension,A,1.75,,,,,,,No,,,,,,,,,,,Raw,,,,,07148602711905,"Apr 1993",1993,Comic,32,"Direct Edition"
Modern,68528,5831,USA,,"Acts of Vengeance, Part 8: Final Act","Action | Adventure | Super-Heroes",,71A,71,English,"Marvel Comics","Jan 08, 1991",1991,"Marvel Comics Presents, Vol. 1",,"Acts of Vengeance",,"Part 8: Final Act",A,1.25,,,,,,,No,,,,,,,,,,,Raw,,,,,,"Mar 1991",1991,Comic,32,"Direct Edition"
Modern,103464,8862,USA,,"Judgment War, Interlude: Guardian","Action | Adventure | Super-Heroes",,47A,47,English,"Marvel Comics","Aug 22, 1989",1989,"X-Factor, Vol. 1",X-Factor,"Judgment War",,"Interlude: Guardian",A,1.00,,,,,,,No,,,,,,,,,,,Raw,,,,,,"Nov 1989",1989,Comic,32,"Direct Edition"
Modern,103496,8862,USA,,"Rhapsody In Blue","Action | Adventure | Super-Heroes",,79A,79,English,"Marvel Comics","Apr 21, 1992",1992,"X-Factor, Vol. 1",X-Factor,,,"Rhapsody In Blue",A,1.25,,,,,,,No,,,,,,,,,,,Raw,,,,,,"Jun 1992",1992,Comic,32,"Direct Edition"
Modern,103501,8862,USA,"X-Cutioner's Song","X-Cutioner's Song - Part 2: Tough Love","Action | Adventure | Super-Heroes",,84A,84,English,"Marvel Comics","Sep 15, 1992",1992,"X-Factor, Vol. 1",X-Factor,,,"Part 2: Tough Love",A,1.50,,,,,,,No,,,,,,,,,,,Raw,,,,,,"Nov 1992",1992,Comic,32,"Direct Edition"
Modern,103502,8862,USA,"X-Cutioner's Song","X-Cutioner's Song - Part 6: Snikts And Bones","Action | Adventure | Super-Heroes",,85A,85,English,"Marvel Comics","Oct 20, 1992",1992,"X-Factor, Vol. 1",X-Factor,,,"Part 6: Snikts And Bones",A,1.50,,,,,,,No,,,,,,,,,,,Raw,,,,,,"Dec 1992",1992,Comic,32,"Direct Edition"
Modern,673450,8870,USA,,"To The Pain","Action | Adventure | Super-Heroes",,15A,15,English,"Marvel Comics","Aug 25, 1992",1992,"X-Force, Vol. 1",X-Force,,,"To The Pain",A,1.25,,,,,,,Minor,Battle,"Classic battle of Cable vs. Deadpool",,,,,,,,,Raw,,,,,,"Oct 1992",1992,Comic,32,"Direct Edition"
Modern,103683,8870,USA,"X-Cutioner's Song","X-Cutioner's Song - Part 4: Jacklighting","Action | Adventure | Super-Heroes",,16A,16,English,"Marvel Comics","Sep 22, 1992",1992,"X-Force, Vol. 1",X-Force,,,"Part 4: Jacklighting",A,1.50,,,,,,,No,,,,,,,,,,,Raw,,,,,,"Nov 1992",1992,Comic,32,"Direct Edition"
Modern,103866,8878,USA,,"The Resurrection and the Flesh","Action | Adventure | Super-Heroes",,4A,4,English,"Marvel Comics","Jan 1992",1992,"X-Men, Vol. 1",X-Men,,,"The Resurrection and the Flesh",A,1.00,,,,,,,Major,"1st appearance","1st app. Omega Red",,,,,"Mar 19, 2024","$ 23.99",Comiccollectorlive.com,2024,Raw,,,,,,"Jan 1992",1992,Comic,32,"Direct Edition"
Modern,82119,6978,USA,Inferno,"Inferno - Revenge of the Boogeyman, Part 3: What Price Victory","Action | Adventure | Super-Heroes",,44,44,English,"Marvel Comics","Nov 08, 1988",1988,"Power Pack, Vol. 1","Power Pack","Revenge of the Boogeyman",,"Part 3: What Price Victory",,1.50,,,,,,,No,,,,,,,,,,,Raw,,,,,02488521063703,"Mar 1989",1989,Comic,32,
Modern,103456,8862,USA,Inferno,"Inferno - Ashes to Ashes","Action | Adventure | Super-Heroes",,39A,39,English,"Marvel Comics","Dec 27, 1988",1988,"X-Factor, Vol. 1",X-Factor,,,"Ashes to Ashes",A,1.00,,,,,,,No,,,,,,,,,,,Raw,,,,,,"Apr 1989",1989,Comic,32,"Direct Edition"
Modern,796212,8862,USA,,"Dust to Dust","Action | Adventure | Super-Heroes",,40B,40,English,"Marvel Comics","Jan 24, 1989",1989,"X-Factor, Vol. 1",X-Factor,,,"Dust to Dust",B,,,,,,,,No,,,,,,,,"$ 0.50",,,Raw,,,,,07148602145205,"May 1989",1989,Comic,32,"Newsstand Edition"
Modern,103458,8862,USA,,"Golden Boy!","Action | Adventure | Super-Heroes",,41A,41,English,"Marvel Comics","Feb 28, 1989",1989,"X-Factor, Vol. 1",X-Factor,,,"Golden Boy!",A,1.00,,,,,,,Minor,"1st appearance","1st app. Alchemy",,,,,,,,,Raw,,,,,,"Jun 1989",1989,Comic,32,"Direct Edition"
Modern,103459,8862,USA,,"All That Glitters...","Action | Adventure | Super-Heroes",,42A,42,English,"Marvel Comics","Mar 28, 1989",1989,"X-Factor, Vol. 1",X-Factor,,,"All That Glitters...",A,1.00,,,,,,,No,,,,,,,,,,,Raw,,,,,,"Jul 1989",1989,Comic,32,"Direct Edition"
Modern,103460,8862,USA,,"Judgment War, Part 1: Kidnaped!","Action | Adventure | Super-Heroes",,43A,43,English,"Marvel Comics","Apr 25, 1989",1989,"X-Factor, Vol. 1",X-Factor,"Judgment War",,"Part 1: Kidnaped!",A,1.00,,,,,,,No,,,,,,,,"$ 0.50",,,Raw,,,,,,"Aug 1989",1989,Comic,32,"Direct Edition"
Modern,808237,8862,USA,,"Judgment War, Part 2: Another World!","Action | Adventure | Super-Heroes",,44B,44,English,"Marvel Comics","May 23, 1989",1989,"X-Factor, Vol. 1",X-Factor,"Judgment War",,"Part 2: Another World!",B,1.00,,,,,,,No,,,,,,,,"$ 0.50",,,Raw,,,,,07148602145209,"Sep 1989",1989,Comic,32,"Newsstand Edition"
Modern,103462,8862,USA,,"Judgment War, Part 3: Arena!","Action | Adventure | Super-Heroes",,45A,45,English,"Marvel Comics","Jun 27, 1989",1989,"X-Factor, Vol. 1",X-Factor,"Judgment War",,"Part 3: Arena!",A,1.00,,,,,,,No,,,,,,,,,,,Raw,,,,,,"Oct 1989",1989,Comic,32,"Direct Edition"
